Model,p-value,y_true,y_pred,residual,absolute_residual,squared_residual,standardized_residual
Model_A,0.7018984575423644,-1.1509935774223028,-1.2500472099353717,0.09905363251306887,0.09905363251306887,0.009811622114034094,1.043891014015754
Model_A,0.7018984575423644,0.37569801834567196,0.31906824538539474,0.056629772960277214,0.056629772960277214,0.0032069311855325443,0.5968010422150464
Model_A,0.7018984575423644,-0.600638689918805,-0.5906735534100409,-0.009965136508764072,0.009965136508764072,9.93039456383026e-05,-0.10501903050922093
Model_A,0.7018984575423644,-0.2916937497932768,-0.3420413152048967,0.05034756541161994,0.05034756541161994,0.002534877342877349,0.5305950905316488
Model_A,0.7018984575423644,-0.6017066122293969,-0.7567729553360102,0.15506634310661327,0.15506634310661327,0.02404557076445791,1.63418905534757
Model_A,0.7018984575423644,1.8522781845089378,1.8591344819895406,-0.006856297480602791,0.006856297480602791,4.700881514252018e-05,-0.07225608135547984
Model_A,0.7018984575423644,-0.013497224737933921,-0.11972759611054441,0.10623037137261049,0.10623037137261049,0.011284891801962743,1.1195241131292542
Model_A,0.7018984575423644,-1.0577109289559004,-1.0103516858923822,-0.04735924306351813,0.04735924306351813,0.00224289790354939,-0.4991022238187156
Model_A,0.7018984575423644,0.822544912103189,0.7306024886798087,0.09194242342338033,0.09194242342338033,0.008453409224964155,0.9689485098472814
Model_A,0.7018984575423644,-1.2208436499710222,-1.0658502094692683,-0.1549934405017539,0.1549934405017539,0.024022966598570727,-1.6334207607158613
Model_A,0.7018984575423644,0.2088635950047554,0.1305382657711317,0.0783253292336237,0.0783253292336237,0.006134857199555548,0.8254427958108213
Model_A,0.7018984575423644,-1.9596701238797756,-1.9918762755003432,0.032206151620567613,0.032206151620567613,0.0010372362022069898,0.3394091808627387
Model_A,0.7018984575423644,-1.3281860488984305,-1.2468343271614635,-0.08135172173696703,0.08135172173696703,0.006618102629568914,-0.857336870353801
Model_A,0.7018984575423644,0.19686123586912352,0.07377480422572799,0.12308643164339553,0.12308643164339553,0.01515026965470428,1.2971641390622648
Model_A,0.7018984575423644,0.7384665799954104,0.7612125734558234,-0.02274599346041295,0.02274599346041295,0.0005173802185011487,-0.23971193762180726
Model_A,0.7018984575423644,0.1713682811899705,0.3020825566182133,-0.13071427542824282,0.13071427542824282,0.017086221800730526,-1.3775512725908352
Model_A,0.7018984575423644,-0.11564828238824053,-0.2763966058443633,0.16074832345612278,0.16074832345612278,0.025840023493954273,1.6940694259930835
Model_A,0.7018984575423644,-0.3011036955892888,-0.28264030973605836,-0.01846338585323043,0.01846338585323043,0.00034089661716526956,-0.19457905875334672
Model_A,0.7018984575423644,-1.4785219903674274,-1.452533710942585,-0.025988279424842275,0.025988279424842275,0.0006753906674636804,-0.27388123658911795
Model_A,0.7018984575423644,-0.7198442083947086,-0.6416619212169776,-0.07818228717773101,0.07818228717773101,0.006112470028341204,-0.8239353264431227
Model_A,0.7018984575423644,-0.4606387709597875,-0.5843338420475956,0.12369507108780814,0.12369507108780814,0.01530047061141791,1.303578373761977
Model_A,0.7018984575423644,1.0571222262189157,0.9250765649104881,0.13204566130842765,0.13204566130842765,0.017436056670379986,1.3915822750008582
Model_A,0.7018984575423644,0.3436182895684614,0.3958124461301512,-0.0521941565616898,0.0521941565616898,0.002724229979186186,-0.5500556580970494
Model_A,0.7018984575423644,-1.763040155362734,-1.7333416880394152,-0.02969846732331871,0.02969846732331871,0.0008819989613542292,-0.3129815876743601
Model_A,0.7018984575423644,0.324083969394795,0.34913325442938264,-0.025049285034587643,0.025049285034587643,0.0006274666807440164,-0.2639855085746134
Model_A,0.7018984575423644,-0.38508228041631654,-0.350437459466619,-0.03464482094969756,0.03464482094969756,0.0012002636186366031,-0.3651094498407462
Model_A,0.7018984575423644,-0.6769220003059587,-0.7449244724638078,0.06800247215784905,0.06800247215784905,0.004624336219579035,0.7166538754353029
Model_A,0.7018984575423644,0.6116762888408679,0.6349016585569682,-0.02322536971610034,0.02322536971610034,0.0005394177984495509,-0.24476391353575028
Model_A,0.7018984575423644,1.030999522495951,1.060306769825819,-0.029307247329868114,0.029307247329868114,0.0008589147460540616,-0.30885865926370837
Model_A,0.7018984575423644,0.9312801191161986,0.8598449773135618,0.07143514180263677,0.07143514180263677,0.005102979484362823,0.7528295603179929
Model_A,0.7018984575423644,-0.8392175232226385,-0.6526400721081629,-0.18657745111447566,0.18657745111447566,0.03481114526437455,-1.9662734187024167
Model_A,0.7018984575423644,-0.3092123758512146,-0.26182908376003583,-0.04738329209117875,0.04738329209117875,0.002245176369397963,-0.49935566797047276
Model_A,0.7018984575423644,0.33126343140356396,0.21213308168329909,0.11913034972026487,0.11913034972026487,0.014192040224472612,1.2554723982801044
Model_A,0.7018984575423644,0.9755451271223592,1.0412004879857422,-0.06565536086338297,0.06565536086338297,0.0043106264101010405,-0.6919185040306777
Model_A,0.7018984575423644,-0.47917423784528995,-0.5766424048680221,0.09746816702273214,0.09746816702273214,0.00950004358277121,1.0271823569336807
Model_A,0.7018984575423644,-0.18565897666381712,-0.1069505162895719,-0.07870846037424521,0.07870846037424521,0.006195021734484129,-0.8294804786775413
Model_A,0.7018984575423644,-1.1063349740060282,-0.9904754161052878,-0.11585955790074043,0.11585955790074043,0.013423437156955023,-1.2210026862413528
Model_A,0.7018984575423644,-1.1962066240806708,-1.278274855915842,0.08206823183517109,0.08206823183517109,0.0067351946765513895,0.8648879155198436
Model_A,0.7018984575423644,0.812525822394198,0.9088634353186302,-0.09633761292443221,0.09633761292443221,0.00928093566397773,-1.0152678492661473
Model_A,0.7018984575423644,1.356240028570823,1.3975181212644727,-0.04127809269364979,0.04127809269364979,0.0017038809364255444,-0.43501514225563825
Model_A,0.7018984575423644,-0.07201012158033385,0.010195894419115156,-0.082206015999449,0.082206015999449,0.006757829066501665,-0.8663399738372849
Model_A,0.7018984575423644,1.0035328978920242,1.193212196157419,-0.18967929826539476,0.18967929826539476,0.03597823619045259,-1.998962682947901
Model_A,0.7018984575423644,0.36163602504763415,0.3370972134473471,0.024538811600287036,0.024538811600287036,0.0006021532747543816,0.25860581055203097
Model_A,0.7018984575423644,-0.6451197546051243,-0.7204933710408732,0.07537361643574891,0.07537361643574891,0.005681182054603399,0.7943357441310127
Model_A,0.7018984575423644,0.36139560550841393,0.27244416254586157,0.08895144296255236,0.08895144296255236,0.007912359205120206,0.9374276302294333
Model_A,0.7018984575423644,1.5380365664659692,1.4564555379694253,0.08158102849654392,0.08158102849654392,0.006655464210553911,0.8597534527617586
Model_A,0.7018984575423644,-0.03582603910995154,-0.04353621005136196,0.007710170941410424,0.007710170941410424,5.9446735945769705e-05,0.08125475015973614
Model_A,0.7018984575423644,1.5646436558140062,1.5987588532956707,-0.03411519748166447,0.03411519748166447,0.001163846699212966,-0.35952793642155223
Model_A,0.7018984575423644,-2.6197451040897444,-2.5920760241567424,-0.02766907993300194,0.02766907993300194,0.0007655779843388506,-0.2915945955271608
Model_A,0.7018984575423644,0.8219025043752238,0.9046208292788263,-0.08271832490360242,0.08271832490360242,0.0068423212748579335,-0.8717390152240352
Model_A,0.7018984575423644,0.08704706823817122,0.08834725742596193,-0.0013001891877907068,0.0013001891877907068,1.6904919240478579e-06,-0.013702231561029201
Model_A,0.7018984575423644,-0.29900735046586746,-0.15365394275013577,-0.1453534077157317,0.1453534077157317,0.02112761313457573,-1.53182788274828
Model_A,0.7018984575423644,0.0917607765355023,0.06529509321170669,0.026465683323795605,0.026465683323795605,0.0007004323937954328,0.2789124265367225
Model_A,0.7018984575423644,-1.9875689146008928,-1.715551997941931,-0.2720169166589619,0.2720169166589619,0.07399320294864861,-2.8666895676248743
Model_A,0.7018984575423644,-0.21967188783751193,-0.1571051530610113,-0.06256673477650063,0.06256673477650063,0.003914596300592973,-0.6593685718782577
Model_A,0.7018984575423644,0.3571125715117464,0.27139681587011816,0.08571575564162826,0.08571575564162826,0.007347190765215326,0.9033278720198417
Model_A,0.7018984575423644,1.477894044741516,1.3708047949354047,0.10708924980611134,0.10708924980611134,0.011468107424035718,1.1285755275611802
Model_A,0.7018984575423644,-0.5182702182736474,-0.47002297674932886,-0.04824724152431853,0.04824724152431853,0.0023277963147059263,-0.5084605238645726
Model_A,0.7018984575423644,-0.8084936028931876,-0.8308398814257727,0.022346278532585084,0.022346278532585084,0.000499356164255873,0.23549948411817212
Model_A,0.7018984575423644,-0.5017570435845365,-0.43035699417532736,-0.07140004940920919,0.07140004940920919,0.005097967055637513,-0.7524597340609444
Model_A,0.7018984575423644,0.9154021177020741,0.9627258801594286,-0.04732376245735448,0.04732376245735448,0.0022395384931201134,-0.49872830632567283
Model_A,0.7018984575423644,0.32875110965968446,0.3214682183939972,0.0072828912656872635,0.0072828912656872635,5.304050518782383e-05,0.07675180157882344
Model_A,0.7018984575423644,-0.5297602037670388,-0.6144395755738793,0.08467937180684049,0.08467937180684049,0.007170596009601131,0.8924057912767311
Model_A,0.7018984575423644,0.5132674331133561,0.36178271064476963,0.15148472246858646,0.15148472246858646,0.022947621141384666,1.5964436289074415
Model_A,0.7018984575423644,0.09707754934804039,0.052426054141338274,0.04465149520670211,0.04465149520670211,0.0019937560241941417,0.4705662319097089
Model_A,0.7018984575423644,0.9686449905328892,1.0542848699652365,-0.0856398794323473,0.0856398794323473,0.007334188949186982,-0.9025282396284146
Model_A,0.7018984575423644,-0.7020530938773524,-0.680643719464332,-0.021409374413020377,0.021409374413020377,0.0004583613127568916,-0.22562578472326197
Model_A,0.7018984575423644,-0.3276621465977682,-0.45223602446896705,0.12457387787119883,0.12457387787119883,0.015518651047868363,1.3128398059877624
Model_A,0.7018984575423644,-0.39210815313215763,-0.37479006054703945,-0.017318092585118183,0.017318092585118183,0.0002999163307867254,-0.18250922021575072
Model_A,0.7018984575423644,-1.4635149481321186,-1.4249832101592348,-0.038531737972883784,0.038531737972883784,0.0014846948312109741,-0.4060722863343359
Model_A,0.7018984575423644,0.29612027706457605,0.20773453344446274,0.08838574362011331,0.08838574362011331,0.007812039675280401,0.9314659259968415
Model_A,0.7018984575423644,0.26105527217988933,0.27642778277444213,-0.015372510594552802,0.015372510594552802,0.00023631408197963814,-0.16200542337908122
Model_A,0.7018984575423644,0.00511345664246089,0.01093432848706088,-0.00582087184459999,0.00582087184459999,3.3882549031256885e-05,-0.06134409872867144
Model_A,0.7018984575423644,-0.23458713337514692,-0.34888416315820925,0.11429702978306233,0.11429702978306233,0.013063811017230238,1.2045357579742253
Model_B,0.28653017442627243,0.8724471576604531,0.5641171804921199,0.3083299771683332,0.3083299771683332,0.09506737482062488,1.0165828147034708
Model_B,0.28653017442627243,1.0661985440977382,1.0853462988275455,-0.019147754729807342,0.019147754729807342,0.00036663651119285946,-0.0631313198192602
Model_B,0.28653017442627243,-0.9590080964267789,-0.4566345219735579,-0.502373574453221,0.502373574453221,0.2523792083089059,-1.6563564368296215
Model_B,0.28653017442627243,1.3820046041719432,1.0177001082426993,0.36430449592924385,0.36430449592924385,0.13271776575426045,1.2011342305477128
Model_B,0.28653017442627243,0.9051219599565592,0.6425144974109882,0.262607462545571,0.262607462545571,0.06896267938462347,0.8658328842640052
Model_B,0.28653017442627243,-0.6039043724845287,-0.43079888679312967,-0.173105485691399,0.173105485691399,0.029965509176455143,-0.5707393860983533
Model_B,0.28653017442627243,0.30444911987085255,0.2459885977113271,0.058460522159525435,0.058460522159525435,0.0034176326511643645,0.1927479212750018
Model_B,0.28653017442627243,0.2572074909801068,0.39195280957890133,-0.13474531859879452,0.13474531859879452,0.01815630088429064,-0.44426356628468255
Model_B,0.28653017442627243,0.02393181446583695,-0.08549216714475241,0.10942398161058936,0.10942398161058936,0.011973607751514598,0.3607775677323224
Model_B,0.28653017442627243,0.8719139888123928,0.887359788606114,-0.015445799793721182,0.015445799793721182,0.00023857273126771732,-0.05092574771305766
Model_B,0.28653017442627243,1.4373563283335271,1.1020401030928708,0.3353162252406563,0.3353162252406563,0.11243697090964255,1.105558127047722
Model_B,0.28653017442627243,0.007306372740632225,0.17664004040607698,-0.16933366766544475,0.16933366766544475,0.028673891005031288,-0.5583034711069268
Model_B,0.28653017442627243,1.3308813279720855,1.01049696991996,0.3203843580521255,0.3203843580521255,0.10264613688447256,1.0563268466036289
Model_B,0.28653017442627243,0.9882026105041117,0.6679431518216139,0.32025945868249783,0.32025945868249783,0.10256612087560654,1.0559150457339994
Model_B,0.28653017442627243,0.23229615817640498,0.5683004545091181,-0.33600429633271317,0.33600429633271317,0.11289888715404173,-1.107826739570913
Model_B,0.28653017442627243,0.17618092205232136,0.3539901541512407,-0.17780923209891933,0.17780923209891933,0.03161612301960736,-0.5862479260286039
Model_B,0.28653017442627243,-1.152565371660015,-1.280461317355055,0.12789594569503993,0.12789594569503993,0.0163573729252286,0.42168076441313085
Model_B,0.28653017442627243,-1.500768393207174,-1.2899694169237208,-0.21079897628345323,0.21079897628345323,0.04443620840215188,-0.6950171326670861
Model_B,0.28653017442627243,0.16502279810933854,0.37300282284318564,-0.2079800247338471,0.2079800247338471,0.04325569068829165,-0.6857228767950831
Model_B,0.28653017442627243,-0.8559289178293682,-0.924075228106199,0.06814631027683082,0.06814631027683082,0.004643919604346098,0.22468255778793508
Model_B,0.28653017442627243,-0.03963614203961917,0.1224267522729269,-0.16206289431254606,0.16206289431254606,0.026264381712959473,-0.5343312861509196
Model_B,0.28653017442627243,-0.5346627418500639,-0.29431897278609287,-0.24034376906397104,0.24034376906397104,0.05776512732787544,-0.7924281235817062
Model_B,0.28653017442627243,-1.7884965049804966,-1.5706265196027809,-0.21786998537771574,0.21786998537771574,0.04746733052848607,-0.7183306826301984
Model_B,0.28653017442627243,0.3573045419366339,0.2840802243001456,0.07322431763648829,0.07322431763648829,0.00536180069332933,0.24142505899451483
Model_B,0.28653017442627243,-0.4145318053898915,-0.7496289940379691,0.33509718864807764,0.33509718864807764,0.11229012583984534,1.1048359499897153
Model_B,0.28653017442627243,0.08019871254081459,0.4182452733459954,-0.3380465608051808,0.3380465608051808,0.11427547727221081,-1.1145602105906853
Model_B,0.28653017442627243,-0.8931202736292231,-0.776314720742763,-0.1168055528864601,0.1168055528864601,0.013643537185111628,-0.3851150602248612
Model_B,0.28653017442627243,-0.33481724739473373,-0.1070911876405353,-0.22772605975419843,0.22772605975419843,0.051859158291172755,-0.7508267633667832
Model_B,0.28653017442627243,1.560380141132879,1.371072381201388,0.18930775993149096,0.18930775993149096,0.035837427970279015,0.6241592763823196
Model_B,0.28653017442627243,0.12855100007108114,0.37441695767686256,-0.24586595760578142,0.24586595760578142,0.06045006910940791,-0.810635117344405
Model_B,0.28653017442627243,0.5495763450626673,0.3530003946696218,0.19657595039304548,0.19657595039304548,0.03864210427292908,0.6481229453874068
Model_B,0.28653017442627243,-1.2708718068760398,-0.9759328999953385,-0.29493890688070135,0.29493890688070135,0.08698895879198303,-0.9724316359893079
Model_B,0.28653017442627243,2.3890359573924624,2.0230506064368754,0.36598535095558704,0.36598535095558704,0.13394527711408422,1.2066761124934167
Model_B,0.28653017442627243,1.8434137583205332,1.6492393249425226,0.19417443337801066,0.19417443337801066,0.0377037105776715,0.6402049967366679
Model_B,0.28653017442627243,1.3634354909517044,1.3216192604431483,0.041816230508556096,0.041816230508556096,0.0017485971339446975,0.13787067252130625
Model_B,0.28653017442627243,0.8287659776048749,0.5675364359688359,0.26122954163603906,0.26122954163603906,0.06824087342337506,0.8612897946510027
Model_B,0.28653017442627243,0.015143278259864286,-0.12073086605299313,0.1358741443128574,0.1358741443128574,0.0184617830927512,0.4479853737853694
Model_B,0.28653017442627243,0.4420740168667314,0.6256814867430194,-0.18360746987628795,0.18360746987628795,0.03371170299437199,-0.6053650710242698
Model_B,0.28653017442627243,1.0480197439949521,0.43100060820153396,0.6170191357934182,0.6170191357934182,0.3807126139352566,2.0343498726636216
Model_B,0.28653017442627243,-0.6285697474757065,-0.18884934187203073,-0.43972040560367576,0.43972040560367576,0.19335403510426113,-1.4497851026891542
Model_B,0.28653017442627243,-0.4444987442191827,-0.4160638437906078,-0.028434900428574883,0.028434900428574883,0.0008085435623829681,-0.09375160786819009
Model_B,0.28653017442627243,-1.6691323590905318,-1.3362184530704848,-0.332913906020047,0.332913906020047,0.11083166882152469,-1.0976375334760826
Model_B,0.28653017442627243,-0.7718190777567552,-0.7539237824294349,-0.01789529532732026,0.01789529532732026,0.00032024159485201034,-0.05900188447737315
Model_B,0.28653017442627243,1.6613017306081541,1.319402287379361,0.3418994432287932,0.3418994432287932,0.11689522928015877,1.1272633998650095
Model_B,0.28653017442627243,-0.33424709115036766,-0.013170027724111188,-0.32107706342625647,0.32107706342625647,0.10309048065842832,-1.0586107386385892
Model_B,0.28653017442627243,-0.3178469065105834,-0.10010490491565882,-0.21774200159492457,0.21774200159492457,0.04741157925856414,-0.7179087122615008
Model_B,0.28653017442627243,0.31776703243711857,0.3527509227097759,-0.03498389027265736,0.03498389027265736,0.0012238725786093301,-0.11534402839863721
Model_B,0.28653017442627243,-1.6122273071745234,-1.2720072445132702,-0.34022006266125326,0.34022006266125326,0.1157496910372271,-1.1217263793002659
Model_B,0.28653017442627243,0.9453816900875672,0.4671833575756373,0.47819833251192995,0.47819833251192995,0.22867364521719033,1.5766491838258125
Model_B,0.28653017442627243,1.266406855372875,0.8442981015947519,0.42210875377812296,0.42210875377812296,0.17817580001612005,1.39171840820546
Model_B,0.28653017442627243,0.3772962654604092,0.2331967650420938,0.14409950041831537,0.14409950041831537,0.02076466602080807,0.47510487652856104
Model_B,0.28653017442627243,1.65135098647949,1.41261608006936,0.23873490641013007,0.23873490641013007,0.05699435553865356,0.7871236048964536
Model_B,0.28653017442627243,-1.326831766135897,-1.047534880004942,-0.27929688613095505,0.27929688613095505,0.07800675060244767,-0.9208589357690313
Model_B,0.28653017442627243,1.8437157977518461,1.67167349947317,0.17204229827867623,0.17204229827867623,0.029598552397009002,0.567233992096417
Model_B,0.28653017442627243,-0.7307414032296535,-0.48986764503820995,-0.24087375819144358,0.24087375819144358,0.05802016738527003,-0.7941755301878246
Model_B,0.28653017442627243,-1.27991973326313,-1.0130656710227899,-0.26685406224034014,0.26685406224034014,0.07121109053417132,-0.8798341834898358
Model_B,0.28653017442627243,-0.237391961206669,0.26523869054810556,-0.5026306517547745,0.5026306517547745,0.2526375720834294,-1.6572040364344665
Model_B,0.28653017442627243,1.8720056804723042,1.5788498813878291,0.2931557990844751,0.2931557990844751,0.08594032253685713,0.9665526204000525
Model_B,0.28653017442627243,-0.019442140899548193,-0.10194215304131302,0.08250001214176482,0.08250001214176482,0.006806252003391342,0.27200759175731354
Model_B,0.28653017442627243,-0.9325916565610811,-0.37407992395147893,-0.5585117326096022,0.5585117326096022,0.3119353554625798,-1.8414473817808668
Model_B,0.28653017442627243,-1.2949424744798599,-0.7958716699012083,-0.4990708045786516,0.4990708045786516,0.24907166798278266,-1.6454670023145517
Model_B,0.28653017442627243,-0.10511850474641372,0.2791227542516321,-0.3842412589980458,0.3842412589980458,0.1476413451164033,-1.2668669591740114
Model_B,0.28653017442627243,-1.9949615715576492,-1.6181556443720215,-0.37680592718562766,0.37680592718562766,0.14198270676222055,-1.2423522149005553
Model_B,0.28653017442627243,-1.3001928415934398,-0.8448924479785314,-0.4553003936149085,0.4553003936149085,0.2072984484258906,-1.5011532771720988
Model_B,0.28653017442627243,1.5430676518590838,0.943884229672795,0.5991834221862888,0.5991834221862888,0.3590207734228725,1.9755444327660874
Model_B,0.28653017442627243,1.3232638071512366,1.2154123279038231,0.10785147924741345,0.10785147924741345,0.011631941575855254,0.3555929311518433
Model_B,0.28653017442627243,-0.1284121465397082,-0.13427450888258724,0.005862362342879041,0.005862362342879041,3.4367292239206235e-05,0.01932856761469537
Model_B,0.28653017442627243,-0.4656647712545464,-0.6435434081072235,0.17787863685267713,0.17787863685267713,0.031640809448566586,0.5864767577516069
Model_B,0.28653017442627243,0.05850890230684416,0.25332720264907066,-0.1948183003422265,0.1948183003422265,0.03795417014823397,-0.6423278655436141
Model_B,0.28653017442627243,2.3479969284503226,1.516371277761055,0.8316256506892676,0.8316256506892676,0.6916012228843478,2.741920693282913
Model_B,0.28653017442627243,0.4049755087705251,-0.0585608963964237,0.46353640516694883,0.46353640516694883,0.21486599891509775,1.528307911575138
Model_B,0.28653017442627243,0.9097381749598169,0.800285831728914,0.10945234323090292,0.10945234323090292,0.01197981543873538,0.36087107773116417
Model_B,0.28653017442627243,-0.20245752583155116,-0.04769651859988333,-0.15476100723166783,0.15476100723166783,0.023950969359360343,-0.510256517328576
Model_B,0.28653017442627243,0.060896607117160384,0.24282204969637045,-0.18192544257921006,0.18192544257921006,0.03309686665764146,-0.599819324030172
Model_B,0.28653017442627243,0.6471626967870439,0.6661227607355282,-0.018960063948484374,0.018960063948484374,0.00035948402493061685,-0.0625124918203627
Model_B,0.28653017442627243,0.12609482782402903,0.39620758734514905,-0.27011275952112,0.27011275952112,0.07296090285611441,-0.8905783079644831
Model_B,0.28653017442627243,-1.8973769824886577,-1.3778529953184424,-0.5195239871702153,0.5195239871702153,0.26990517324523805,-1.7129023977293292
Model_B,0.28653017442627243,1.2805407616774638,0.9979727205534786,0.28256804112398515,0.28256804112398515,0.07984469786464617,0.9316441340837911
Model_B,0.28653017442627243,-0.6151336777713305,-0.5068291653754458,-0.10830451239588479,0.10830451239588479,0.011729867405310361,-0.35708660918294677
Model_B,0.28653017442627243,2.111317641616252,1.6326098754955594,0.47870776612069244,0.47870776612069244,0.22916112534426356,1.578328817628067
Model_B,0.28653017442627243,0.6868485127659709,0.6085743150974134,0.07827419766855748,0.07827419766855748,0.0061268500206564085,0.2580748226797145
Model_B,0.28653017442627243,0.07097241563974602,-0.1626912412015349,0.2336636568412809,0.2336636568412809,0.05459870452843988,0.7704033845399688
Model_B,0.28653017442627243,0.4393271401034342,0.4196461517945381,0.019680988308896086,0.019680988308896086,0.00038734130081490443,0.06488942358102481
Model_B,0.28653017442627243,-0.10849788856351314,-0.10408101221713323,-0.004416876346379911,0.004416876346379911,1.950879665921035e-05,-0.014562711772746909
Model_B,0.28653017442627243,-0.4864327660523606,-0.33401918126440694,-0.15241358478795364,0.15241358478795364,0.02322990082791473,-0.5025169217918558
Model_B,0.28653017442627243,0.2075982612857199,0.22182321602270816,-0.01422495473698826,0.01422495473698826,0.00020234933726936475,-0.046900546804964326
Model_B,0.28653017442627243,0.8849904671866655,0.21753945348618575,0.6674510137004798,0.6674510137004798,0.445490855689798,2.200626862220017
Model_B,0.28653017442627243,-0.4645297486449678,-0.5518825626489079,0.08735281400394007,0.08735281400394007,0.007630514114406949,0.28800757664867893
Model_B,0.28653017442627243,-0.6222371649062791,-0.5195154647427944,-0.1027217001634847,0.1027217001634847,0.010551747684476852,-0.3386797354002014
Model_B,0.28653017442627243,-0.35548864091635973,-0.29548790439262257,-0.060000736523737164,0.060000736523737164,0.003600088383390927,-0.1978261023458039
Model_B,0.28653017442627243,0.9520110938466946,0.8134867368772946,0.13852435696940002,0.13852435696940002,0.019188997473785763,0.4567232871945478
Model_B,0.28653017442627243,1.452550247462371,1.2225098560362255,0.23004039142614552,0.23004039142614552,0.05291858168749424,0.758457256602739
Model_B,0.28653017442627243,0.3620139119424706,0.5928577941407558,-0.23084388219828517,0.23084388219828517,0.05328889794837576,-0.7611064148786599
Model_B,0.28653017442627243,0.5813141340357241,0.5275430034481687,0.05377113058755534,0.05377113058755534,0.0028913344846639294,0.1772867101165504
Model_B,0.28653017442627243,-0.6297008572651128,-0.5663654274553784,-0.06333542980973439,0.06333542980973439,0.004011376669183791,-0.2088207903031187
Model_B,0.28653017442627243,0.8767546499523254,0.38157902545436384,0.4951756244979616,0.4951756244979616,0.24519889909694625,1.6326243550748287
Model_B,0.28653017442627243,0.5517370104650744,0.16767158526368808,0.3840654252013863,0.3840654252013863,0.14750625083512167,1.2662872243795886
Model_B,0.28653017442627243,-0.7101279579274838,-0.46100400434694616,-0.24912395358053768,0.24912395358053768,0.0620627442475979,-0.8213769295701493
